File name;Path;Last modification date;SHA-512;Size in Bytes
WORLD022.BLP;Speedy_Blupi_II/DATA/WORLD022.BLP;2000-09-20 09:08:40:000;31b2655ca9d93ecb36b433a3dd1b7f3fade7ca3b807a0f35f73b4618c39ddd0d37a598704114f7e2b871c61c9aee24254b9957f15c3c14973ab81f0cd5d3e1bf;50468
world022.blp;Speedy Eggbert 2/DATA/world022.blp;2000-09-20 09:08:40:000;31b2655ca9d93ecb36b433a3dd1b7f3fade7ca3b807a0f35f73b4618c39ddd0d37a598704114f7e2b871c61c9aee24254b9957f15c3c14973ab81f0cd5d3e1bf;50468
SOUND008.BLP;Speedy_Blupi_II/SOUND/SOUND008.BLP;1998-05-12 17:00:42:000;31e74b6bbe0adc96a85fa1abd094224bb6646e0126d38608bb4cab9014b0852f400a38a53014a8751a57b281c1d92a794646aa76de3e12c4c9080c4b5fb020c5;66356
sound008.blp;Speedy_Blupi_Demo/Sound/sound008.blp;1998-05-12 16:00:42:000;31e74b6bbe0adc96a85fa1abd094224bb6646e0126d38608bb4cab9014b0852f400a38a53014a8751a57b281c1d92a794646aa76de3e12c4c9080c4b5fb020c5;66356
SOUND008.BLP;Speedy Eggbert/Game/SOUND/SOUND008.BLP;1998-05-12 13:00:42:000;31e74b6bbe0adc96a85fa1abd094224bb6646e0126d38608bb4cab9014b0852f400a38a53014a8751a57b281c1d92a794646aa76de3e12c4c9080c4b5fb020c5;66356
SOUND008.BLP;Speedy Eggbert 2/SOUND/SOUND008.BLP;1998-05-12 17:00:42:000;31e74b6bbe0adc96a85fa1abd094224bb6646e0126d38608bb4cab9014b0852f400a38a53014a8751a57b281c1d92a794646aa76de3e12c4c9080c4b5fb020c5;66356
SOUND008.BLP;Speedy_Blupi_I/SOUND/SOUND008.BLP;1998-05-12 18:15:42:000;31e74b6bbe0adc96a85fa1abd094224bb6646e0126d38608bb4cab9014b0852f400a38a53014a8751a57b281c1d92a794646aa76de3e12c4c9080c4b5fb020c5;66356
SOUND008.BLP;Speedy_Eggbert_Demo/SOUND/SOUND008.BLP;1998-05-12 13:00:42:000;31e74b6bbe0adc96a85fa1abd094224bb6646e0126d38608bb4cab9014b0852f400a38a53014a8751a57b281c1d92a794646aa76de3e12c4c9080c4b5fb020c5;66356
DECOR005.BLP;Speedy_Blupi_II/IMAGE16/DECOR005.BLP;2000-09-20 00:51:32:000;326778f3cbed8190a563d20109f5b3f2c4ff001d44d51d35d1b21efec5cda51cbe2a738bd7aebeb2024d91612bc1316c592b4276b8126b2a6ab56b4c8ad01ef1;921654
decor005.blp;Speedy Eggbert 2/IMAGE16/decor005.blp;2000-09-20 00:51:32:000;326778f3cbed8190a563d20109f5b3f2c4ff001d44d51d35d1b21efec5cda51cbe2a738bd7aebeb2024d91612bc1316c592b4276b8126b2a6ab56b4c8ad01ef1;921654
DECOR003.BLP;Speedy_Blupi_II/IMAGE08/DECOR003.BLP;2000-09-21 17:43:16:000;32f6370c9cbd130ffe17660bbfb072c7e473f9faadcf67c4b2280ea636f34d430bb25cea8683b6cc264afe1866a9a278a882e79514b9f7119b174010930df7f2;308278
decor003.blp;Speedy Eggbert 2/IMAGE08/decor003.blp;2000-09-21 17:43:16:000;32f6370c9cbd130ffe17660bbfb072c7e473f9faadcf67c4b2280ea636f34d430bb25cea8683b6cc264afe1866a9a278a882e79514b9f7119b174010930df7f2;308278
WORLD058.BLP;Speedy Eggbert/Game/DATA/WORLD058.BLP;1998-05-16 12:28:36:000;332993e703b67fa99a6b7e865c08ffda2230fd1b6ac2478bd221c08bbce349eaae90646e89e698b4e91f890a7118bf7334980e59a7252bb11b70b284f3ff7a34;50468
WORLD058.BLP;Speedy_Blupi_I/DATA/WORLD058.BLP;1998-05-16 17:43:36:000;332993e703b67fa99a6b7e865c08ffda2230fd1b6ac2478bd221c08bbce349eaae90646e89e698b4e91f890a7118bf7334980e59a7252bb11b70b284f3ff7a34;50468
DECOR006.BLP;Speedy_Blupi_II/IMAGE16/DECOR006.BLP;2000-09-20 23:25:12:000;3355a536a3842dacfb2a98466811d6c833edef4d1a8e0afb57c4fc078920afe659002f8d836767d763acc0c4e90335a9b5aecbb1d5ebb9ce4bc83236d8789e52;921654
decor006.blp;Speedy Eggbert 2/IMAGE16/decor006.blp;2000-09-20 23:25:12:000;3355a536a3842dacfb2a98466811d6c833edef4d1a8e0afb57c4fc078920afe659002f8d836767d763acc0c4e90335a9b5aecbb1d5ebb9ce4bc83236d8789e52;921654
SOUND084.BLP;Speedy_Blupi_II/SOUND/SOUND084.BLP;1999-10-21 01:13:08:000;33ea10dd6691941264bced793987ce8ae2a96262a3a0c07991698a9b6919d8fe51b39e2e7ce46120a0507a644e0f44ca55a816a4338a28b9594727b06f39065e;8008
sound084.blp;Speedy Eggbert 2/SOUND/sound084.blp;1999-10-21 01:13:08:000;33ea10dd6691941264bced793987ce8ae2a96262a3a0c07991698a9b6919d8fe51b39e2e7ce46120a0507a644e0f44ca55a816a4338a28b9594727b06f39065e;8008
ELEMENT.BLP;Speedy_Blupi_II/IMAGE16/ELEMENT.BLP;2000-09-21 14:59:22:000;345531d3645fdd887b53d8d69eb3d9baf9a113affced0b0ee74770ec60b96dcc887adfba2313dca71d975667470bc35893c9e41ef105e4ee4a6f41cd03d0ce24;1731126
element.blp;Speedy Eggbert 2/IMAGE16/element.blp;2000-09-21 14:59:22:000;345531d3645fdd887b53d8d69eb3d9baf9a113affced0b0ee74770ec60b96dcc887adfba2313dca71d975667470bc35893c9e41ef105e4ee4a6f41cd03d0ce24;1731126
DECOR008.BLP;Speedy_Blupi_II/IMAGE08/DECOR008.BLP;2000-09-21 17:43:02:000;3461d8f7b285fdab61faa1042b71c8e5fa5e96fc13701e98ddfed5c493827c8a21dc9e14eaaf531b0fde0b3bcc2cd6ed46fbd3d793ca6592cae77d20d7c0f864;308278
decor008.blp;Speedy Eggbert 2/IMAGE08/decor008.blp;2000-09-21 17:43:02:000;3461d8f7b285fdab61faa1042b71c8e5fa5e96fc13701e98ddfed5c493827c8a21dc9e14eaaf531b0fde0b3bcc2cd6ed46fbd3d793ca6592cae77d20d7c0f864;308278
DECOR004.BLP;Speedy_Blupi_II/IMAGE08/DECOR004.BLP;2000-09-21 17:44:28:000;34fdc26b679e76233329b2a600c33e780238bedb1a7a484a2babd3f20696154c526b91a7dc7a30698ca2af8f6dbd7b9f5580baf4e42ebaabe9837ceca4301493;308278
decor004.blp;Speedy Eggbert 2/IMAGE08/decor004.blp;2000-09-21 17:44:28:000;34fdc26b679e76233329b2a600c33e780238bedb1a7a484a2babd3f20696154c526b91a7dc7a30698ca2af8f6dbd7b9f5580baf4e42ebaabe9837ceca4301493;308278
INIT.BLP;Speedy_Blupi_I/IMAGE16/INIT.BLP;1998-06-22 00:18:18:000;3571dc87e0d1f2f0d7905577a1e017441368a133c66a69c4342df29d09f3a676f003ddd33354eb06e4c452b06abd836a5c016e72f907fa7b2772d6bae5c104fc;921654
bye.blp;Speedy Eggbert 2/IMAGE16/bye.blp;2004-04-15 17:02:10:000;35d039564c5bb8f50dd84d2d2c1333c44b7ba9782cbd0b964c995d5690e98fea214e8e19259f604cf544722604bcd740d25c341a0b638cd5a5bcba8b39af2fb7;921654
SOUND089.BLP;Speedy_Blupi_II/SOUND/SOUND089.BLP;1999-10-21 14:34:50:000;361346982442f3d1ae9ff0cd0048f36663e1bfc0ec4c103135d5bbe13d9c42f081de9323e1e8e1a0a8bb9401227007db47efa4e97856c1cbdc9fffa4a4419118;6014
sound089.blp;Speedy Eggbert 2/SOUND/sound089.blp;1999-10-21 14:34:50:000;361346982442f3d1ae9ff0cd0048f36663e1bfc0ec4c103135d5bbe13d9c42f081de9323e1e8e1a0a8bb9401227007db47efa4e97856c1cbdc9fffa4a4419118;6014
eggytitle.gif;Speedy Eggbert/assets/images/eggytitle.gif;2000-07-20 16:33:28:000;3795e8a3c72f255757769b64d85e25a78cd1e92f6b9e3415337a3f927849e564a851a6f884f51b90d8744d05887d2654daadfc8a37051948c32dd02739cba7f9;26541
WORLD041.BLP;Speedy_Blupi_II/DATA/WORLD041.BLP;2000-10-01 12:33:50:000;37d9b687b77d991abefcfd588e21b90d1fcf34c46401c0206635b5dae963cbbe8b03bd8bdd9ed88de2d5aad8d3f079f6cec2008a2781e3f45b75a2e213076e51;50468
world041.blp;Speedy Eggbert 2/DATA/world041.blp;2000-10-01 12:33:50:000;37d9b687b77d991abefcfd588e21b90d1fcf34c46401c0206635b5dae963cbbe8b03bd8bdd9ed88de2d5aad8d3f079f6cec2008a2781e3f45b75a2e213076e51;50468
SOUND039.BLP;Speedy_Blupi_II/SOUND/SOUND039.BLP;1998-05-12 12:45:54:000;37fa60ff9ec264ac0a08a566bb0703c19eb5edea6f9a6fd74a65085bd90136e1b5a0eec993b6ff04464bd3ae88a6d61baa22b5711d892a16721f71b1d8785dd2;9576
sound039.blp;Speedy_Blupi_Demo/Sound/sound039.blp;1998-05-12 11:45:54:000;37fa60ff9ec264ac0a08a566bb0703c19eb5edea6f9a6fd74a65085bd90136e1b5a0eec993b6ff04464bd3ae88a6d61baa22b5711d892a16721f71b1d8785dd2;9576
SOUND039.BLP;Speedy Eggbert/Game/SOUND/SOUND039.BLP;1998-05-12 08:45:54:000;37fa60ff9ec264ac0a08a566bb0703c19eb5edea6f9a6fd74a65085bd90136e1b5a0eec993b6ff04464bd3ae88a6d61baa22b5711d892a16721f71b1d8785dd2;9576
SOUND039.BLP;Speedy Eggbert 2/SOUND/SOUND039.BLP;1998-05-12 12:45:54:000;37fa60ff9ec264ac0a08a566bb0703c19eb5edea6f9a6fd74a65085bd90136e1b5a0eec993b6ff04464bd3ae88a6d61baa22b5711d892a16721f71b1d8785dd2;9576
SOUND039.BLP;Speedy_Blupi_I/SOUND/SOUND039.BLP;1998-05-12 14:00:54:000;37fa60ff9ec264ac0a08a566bb0703c19eb5edea6f9a6fd74a65085bd90136e1b5a0eec993b6ff04464bd3ae88a6d61baa22b5711d892a16721f71b1d8785dd2;9576
SOUND039.BLP;Speedy_Eggbert_Demo/SOUND/SOUND039.BLP;1998-05-12 08:45:54:000;37fa60ff9ec264ac0a08a566bb0703c19eb5edea6f9a6fd74a65085bd90136e1b5a0eec993b6ff04464bd3ae88a6d61baa22b5711d892a16721f71b1d8785dd2;9576
LISEZMOI.TXT;Speedy_Blupi_I/LISEZMOI.TXT;1998-10-03 12:44:34:000;384bb9c4626e624cf4b8b1ce5f1f3616b1b3e368ff8deea59bf1a5d8ee73a87576cc8920bb01dccd07a03559a4e5f77f653e0c8909371c0ae1d168be4722473c;2256
WORLD023.BLP;Speedy Eggbert/Game/DATA/WORLD023.BLP;1998-04-08 11:01:10:000;384dc39c0eda02c2593de33b6ee161403a8bfed243d750f7428fa8b8bfbb9d68370153669a4e0e75c93d13dd48e518c76d3dd2f0dc667b9d1775267042b5610a;50468
WORLD023.BLP;Speedy_Blupi_I/DATA/WORLD023.BLP;1998-04-08 16:16:10:000;384dc39c0eda02c2593de33b6ee161403a8bfed243d750f7428fa8b8bfbb9d68370153669a4e0e75c93d13dd48e518c76d3dd2f0dc667b9d1775267042b5610a;50468
DECOR023.BLP;Speedy_Blupi_II/IMAGE08/DECOR023.BLP;2000-09-21 17:40:40:000;38d00e2d349d54d1af22a575c1b4fb2fbd0323eaf8c1759ad0b5979b9127e782fd3dec04259d7be68597cc6e74509e50117951532c4073fddc5665114106c2d1;308278
decor023.blp;Speedy Eggbert 2/IMAGE08/decor023.blp;2000-09-21 17:40:40:000;38d00e2d349d54d1af22a575c1b4fb2fbd0323eaf8c1759ad0b5979b9127e782fd3dec04259d7be68597cc6e74509e50117951532c4073fddc5665114106c2d1;308278
topright.gif;Speedy Eggbert/assets/images/topright.gif;2000-12-04 16:03:08:000;39aa296a8be8b58999ef5d61c3330cedf1a66f36724a5598bfd6e4240a91e6d20a3ef8e7e79547afca69daf94e36607c5d9cee11ea0891ba94154b2283ba5b42;5613
Eggbert2.exe;Speedy Eggbert 2/Eggbert2.exe;2004-05-03 10:56:04:000;3a10a13002684f9102cc1d69845b865c136c4e4a903e9ee35020df8cafcf6830fd117aa6cb412a9f670bdf3d1ca7aafd0a5f41aecec688d232c93a6ab6acefea;602624
bye.blp;Speedy Eggbert 2/IMAGE08/bye.blp;2004-04-15 17:12:34:000;3a36b75089e2dda7ad88e7a8446924b7253b92b9118b37a918bcb2e957c7fc0dd6943553ef6d3edd6a8a35c0cf1d94eb0403994092c62ff00a9eb3a47d2d0f61;308278
DECOR000.BLP;Speedy_Blupi_II/IMAGE16/DECOR000.BLP;1998-06-21 23:03:48:000;3a47d5622f25562efd46cfab0e635488836c5d1fa9a6dcb406a5195c02a7ddca12066dca735a7e5041ba31b8ab1e7fe13a2a3e3787377db9acf037ffd7ee98b0;921654
DECOR000.BLP;Speedy Eggbert/Game/IMAGE16/DECOR000.BLP;1998-06-21 19:03:48:000;3a47d5622f25562efd46cfab0e635488836c5d1fa9a6dcb406a5195c02a7ddca12066dca735a7e5041ba31b8ab1e7fe13a2a3e3787377db9acf037ffd7ee98b0;921654
decor000.blp;Speedy Eggbert 2/IMAGE16/decor000.blp;1998-06-21 23:03:48:000;3a47d5622f25562efd46cfab0e635488836c5d1fa9a6dcb406a5195c02a7ddca12066dca735a7e5041ba31b8ab1e7fe13a2a3e3787377db9acf037ffd7ee98b0;921654
DECOR000.BLP;Speedy_Blupi_I/IMAGE16/DECOR000.BLP;1998-06-22 00:18:48:000;3a47d5622f25562efd46cfab0e635488836c5d1fa9a6dcb406a5195c02a7ddca12066dca735a7e5041ba31b8ab1e7fe13a2a3e3787377db9acf037ffd7ee98b0;921654
TIME.BLP;Speedy_Eggbert_Demo/DATA/TIME.BLP;1999-09-16 08:32:46:000;3a4bae23d558fddb6835e04e3005ee63332e3421cbb70ec9cc2e95bd4f735a490ad3ded80c857e9e412f5c694ca5e0e95121732d34357959fc4f1973a04cebf2;16
DECOR006.BLP;Speedy_Blupi_II/IMAGE08/DECOR006.BLP;2000-09-21 17:43:30:000;3a648543d001ed41de65adc7d7d2c1153425815a8f268ac23e313125e1a78af9c65ad2c4d9b76b9f438ad1fb7296c1d13acf581ee40d797790bd6d20e83cefd6;308278
decor006.blp;Speedy Eggbert 2/IMAGE08/decor006.blp;2000-09-21 17:43:30:000;3a648543d001ed41de65adc7d7d2c1153425815a8f268ac23e313125e1a78af9c65ad2c4d9b76b9f438ad1fb7296c1d13acf581ee40d797790bd6d20e83cefd6;308278
DECOR003.BLP;Speedy_Blupi_II/IMAGE16/DECOR003.BLP;2000-09-20 23:01:46:000;3aef8c1050fe99bfff6924953619f465b17556754f2d04fc339953fb8fc40c60f619aac61d8e992d30966ae18da19a485547cd3b9cd0adea3cedcb10f78d8b60;921654
DECOR003.BLP;Speedy Eggbert/Game/IMAGE16/DECOR003.BLP;1998-06-21 19:03:42:000;3aef8c1050fe99bfff6924953619f465b17556754f2d04fc339953fb8fc40c60f619aac61d8e992d30966ae18da19a485547cd3b9cd0adea3cedcb10f78d8b60;921654
decor003.blp;Speedy Eggbert 2/IMAGE16/decor003.blp;2000-09-20 23:01:46:000;3aef8c1050fe99bfff6924953619f465b17556754f2d04fc339953fb8fc40c60f619aac61d8e992d30966ae18da19a485547cd3b9cd0adea3cedcb10f78d8b60;921654
DECOR003.BLP;Speedy_Blupi_I/IMAGE16/DECOR003.BLP;1998-06-22 00:18:42:000;3aef8c1050fe99bfff6924953619f465b17556754f2d04fc339953fb8fc40c60f619aac61d8e992d30966ae18da19a485547cd3b9cd0adea3cedcb10f78d8b60;921654
WORLD111.BLP;Speedy_Blupi_II/DATA/WORLD111.BLP;1999-12-10 18:40:46:000;3af3588768dbeb15b4e5e2f19a37be8113290314c754dccd97120a1a30e67841284d840649c4a8688cc3d6100b2ecd035e73f4740bade4943c22cde4fa03b614;50468
world111.blp;Speedy Eggbert 2/DATA/world111.blp;1999-12-10 18:40:46:000;3af3588768dbeb15b4e5e2f19a37be8113290314c754dccd97120a1a30e67841284d840649c4a8688cc3d6100b2ecd035e73f4740bade4943c22cde4fa03b614;50468
WIN.BLP;Speedy_Blupi_II/IMAGE08/WIN.BLP;1999-07-02 13:03:44:000;3b48edeec3752083c14f7c71f889d7115d1b38710b3100cab5964f4d4afc94f74c22eca576f5e05570de5d4bfaeeb6dabbe5ff6ca7ca2ed99e8f3aa734814e12;308278
win.blp;Speedy Eggbert 2/IMAGE08/win.blp;1999-07-02 13:03:44:000;3b48edeec3752083c14f7c71f889d7115d1b38710b3100cab5964f4d4afc94f74c22eca576f5e05570de5d4bfaeeb6dabbe5ff6ca7ca2ed99e8f3aa734814e12;308278
settings.gif;Speedy Eggbert/Game/images/settings.gif;2000-07-20 14:33:28:000;3c24e4ff3ed629a7b19e201bba3312f571f542bf4d7fd2f546e3a1aebe6a70fdfbc3211e708b97f761aa87992ff14d0a6556fab6523a4c23ba2fbf687e7cd178;1606
settings.gif;Speedy Eggbert/assets/images/settings.gif;2000-07-20 16:33:28:000;3c24e4ff3ed629a7b19e201bba3312f571f542bf4d7fd2f546e3a1aebe6a70fdfbc3211e708b97f761aa87992ff14d0a6556fab6523a4c23ba2fbf687e7cd178;1606
toolsoff.gif;Speedy Eggbert/assets/images/toolsoff.gif;2000-12-04 14:56:40:000;3c43f54fc41b05145e3be626bdeacff14b97cf38b486f26097854d0e2b29ce9bc043cf320668e6fddfac30d4764976e588e2d27640b5a8b299de631d312daa7f;2476
WORLD073.BLP;Speedy_Blupi_II/DATA/WORLD073.BLP;2000-09-21 00:22:32:000;3ce97c20cd9afe3fe9966d7090cc1dfea638fd360c7c23a647bc0e3159501cd5b818d553b8f604e2b597df4cad00e85d8aca99d1295ba1f6a9a632a7044722ac;50468
world073.blp;Speedy Eggbert 2/DATA/world073.blp;2000-09-21 00:22:32:000;3ce97c20cd9afe3fe9966d7090cc1dfea638fd360c7c23a647bc0e3159501cd5b818d553b8f604e2b597df4cad00e85d8aca99d1295ba1f6a9a632a7044722ac;50468
WORLD040.BLP;Speedy Eggbert/Game/DATA/WORLD040.BLP;1998-04-19 19:55:50:000;3d25403c864e9deea7775bf1b97c40e96f927316fdb9f1340a58b756649f235b90392e289fa61ad5f6253d69560019d83816bf1970086a80ce1ba0fc31d9e7a3;50468
WORLD040.BLP;Speedy_Blupi_I/DATA/WORLD040.BLP;1998-04-20 01:10:50:000;3d25403c864e9deea7775bf1b97c40e96f927316fdb9f1340a58b756649f235b90392e289fa61ad5f6253d69560019d83816bf1970086a80ce1ba0fc31d9e7a3;50468
WORLD001.BLP;Speedy_Blupi_II/DATA/WORLD001.BLP;2000-09-20 15:13:56:000;3d26df2fbec3372ffcc7592bb7782f7cddb546cee95ead2b5880df1ecff393f6b0af0e63d768c35403a2f21701eff233d6972816c834e9e74fd3b5603f33ec81;50468
world001.blp;Speedy Eggbert 2/DATA/world001.blp;2000-09-20 15:13:56:000;3d26df2fbec3372ffcc7592bb7782f7cddb546cee95ead2b5880df1ecff393f6b0af0e63d768c35403a2f21701eff233d6972816c834e9e74fd3b5603f33ec81;50468
WORLD023.BLP;Speedy_Blupi_II/DATA/WORLD023.BLP;2000-10-01 11:41:56:000;3d88f27017e30b424995edeeb8b447c967bff99fefe70419af97fd4bda3c51b1b9b4c2ebdbda31c1d5d864b7e4e6d80ce09bfe97003b760b8e7a76c6affa70e7;50468
world023.blp;Speedy Eggbert 2/DATA/world023.blp;2000-10-01 11:41:56:000;3d88f27017e30b424995edeeb8b447c967bff99fefe70419af97fd4bda3c51b1b9b4c2ebdbda31c1d5d864b7e4e6d80ce09bfe97003b760b8e7a76c6affa70e7;50468
WORLD024.BLP;Speedy Eggbert/Game/DATA/WORLD024.BLP;1998-05-17 06:40:46:000;3da09cdb3f67ad48ccec1d3fb83f7428fda2c7d841a06e102dc81ca84756bed37604fd0c9244996409f8b4e0d30a27f6fb7f72ec47fc32b47902c3467a87ad30;50468
WORLD024.BLP;Speedy_Blupi_I/DATA/WORLD024.BLP;1998-05-17 11:55:46:000;3da09cdb3f67ad48ccec1d3fb83f7428fda2c7d841a06e102dc81ca84756bed37604fd0c9244996409f8b4e0d30a27f6fb7f72ec47fc32b47902c3467a87ad30;50468
WORLD050.BLP;Speedy_Blupi_II/DATA/WORLD050.BLP;2000-09-20 11:29:18:000;3dd601bc7ed11c8a26ac80a46a88c19985a5ed9b987d18fa3f39238999a530d0d55ca965ff9f95366db305cc97ae0dcd212f2418114a953f9bc0fdee68162845;50468
world050.blp;Speedy Eggbert 2/DATA/world050.blp;2000-09-20 11:29:18:000;3dd601bc7ed11c8a26ac80a46a88c19985a5ed9b987d18fa3f39238999a530d0d55ca965ff9f95366db305cc97ae0dcd212f2418114a953f9bc0fdee68162845;50468
DECOR004.BLP;Speedy_Blupi_II/IMAGE16/DECOR004.BLP;2000-09-20 01:05:34:000;3e10ab687bec71060a9fb8512f4d3f4a961945fed36a5a1de1ed9f6741c511dc629a5b8746630b6271b3a71073f2b95a53a70181ababf9b15038b752497eb0aa;921654
decor004.blp;Speedy Eggbert 2/IMAGE16/decor004.blp;2000-09-20 01:05:34:000;3e10ab687bec71060a9fb8512f4d3f4a961945fed36a5a1de1ed9f6741c511dc629a5b8746630b6271b3a71073f2b95a53a70181ababf9b15038b752497eb0aa;921654
MUSIC004.BLP;Speedy_Blupi_II/SOUND/MUSIC004.BLP;1996-01-26 19:49:06:000;3e16849b6c89f345c51b8f34af8cb076b9b3f5167ec992c5e90349a52866c4a0ff67ea610ce50855b62b3de2b75ea1e70983db14bcbf37016d7e811113265a83;58074
MUSIC004.BLP;Speedy Eggbert/Game/SOUND/MUSIC004.BLP;1996-01-26 15:49:06:000;3e16849b6c89f345c51b8f34af8cb076b9b3f5167ec992c5e90349a52866c4a0ff67ea610ce50855b62b3de2b75ea1e70983db14bcbf37016d7e811113265a83;58074
MUSIC004.BLP;Speedy Eggbert 2/SOUND/MUSIC004.BLP;1996-01-26 19:49:06:000;3e16849b6c89f345c51b8f34af8cb076b9b3f5167ec992c5e90349a52866c4a0ff67ea610ce50855b62b3de2b75ea1e70983db14bcbf37016d7e811113265a83;58074
MUSIC004.BLP;Speedy_Blupi_I/SOUND/MUSIC004.BLP;1996-01-26 21:04:06:000;3e16849b6c89f345c51b8f34af8cb076b9b3f5167ec992c5e90349a52866c4a0ff67ea610ce50855b62b3de2b75ea1e70983db14bcbf37016d7e811113265a83;58074
WORLD206.BLP;Speedy_Blupi_II/DATA/WORLD206.BLP;2000-10-02 15:44:30:000;3e728c2c5b33b74983bb1dc9273deb9a76811a7a603bbc5684ad025bcde55001d2d6cfdaa751cd0752c3b560bda04fb30436896d3419c96e444421206d352d6e;50468
world206.blp;Speedy Eggbert 2/DATA/world206.blp;2000-10-02 15:44:30:000;3e728c2c5b33b74983bb1dc9273deb9a76811a7a603bbc5684ad025bcde55001d2d6cfdaa751cd0752c3b560bda04fb30436896d3419c96e444421206d352d6e;50468
DECOR022.BLP;Speedy_Blupi_II/IMAGE08/DECOR022.BLP;1998-03-18 19:49:56:000;3ee0baca4d7ab5a1a5e9f00879a6db08f7edf79d31ed89336600d9c546f41e749db1896c608c031517280010189fac643d75430f85c8b2fc0e6946e38d43b562;308278
decor022.blp;Speedy_Blupi_Demo/Image/decor022.blp;1998-03-18 18:49:56:000;3ee0baca4d7ab5a1a5e9f00879a6db08f7edf79d31ed89336600d9c546f41e749db1896c608c031517280010189fac643d75430f85c8b2fc0e6946e38d43b562;308278
DECOR022.BLP;Speedy Eggbert/Game/IMAGE08/DECOR022.BLP;1998-03-18 15:49:56:000;3ee0baca4d7ab5a1a5e9f00879a6db08f7edf79d31ed89336600d9c546f41e749db1896c608c031517280010189fac643d75430f85c8b2fc0e6946e38d43b562;308278
decor022.blp;Speedy Eggbert 2/IMAGE08/decor022.blp;1998-03-18 19:49:56:000;3ee0baca4d7ab5a1a5e9f00879a6db08f7edf79d31ed89336600d9c546f41e749db1896c608c031517280010189fac643d75430f85c8b2fc0e6946e38d43b562;308278
DECOR022.BLP;Speedy_Blupi_I/IMAGE08/DECOR022.BLP;1998-03-18 21:04:56:000;3ee0baca4d7ab5a1a5e9f00879a6db08f7edf79d31ed89336600d9c546f41e749db1896c608c031517280010189fac643d75430f85c8b2fc0e6946e38d43b562;308278
DECOR022.BLP;Speedy_Eggbert_Demo/IMAGE08/DECOR022.BLP;1998-03-18 15:49:56:000;3ee0baca4d7ab5a1a5e9f00879a6db08f7edf79d31ed89336600d9c546f41e749db1896c608c031517280010189fac643d75430f85c8b2fc0e6946e38d43b562;308278
WORLD030.BLP;Speedy Eggbert/Game/DATA/WORLD030.BLP;1998-04-08 11:02:24:000;3f047d6c42bed35265fdd26cb43f8559b756a123e6172a37a9d0e4c2a5760cb817c95cf783f17195f067bac6a2f882a2850548a8d4b87586cdea4a19d010badf;50468
WORLD030.BLP;Speedy_Blupi_I/DATA/WORLD030.BLP;1998-04-08 16:17:24:000;3f047d6c42bed35265fdd26cb43f8559b756a123e6172a37a9d0e4c2a5760cb817c95cf783f17195f067bac6a2f882a2850548a8d4b87586cdea4a19d010badf;50468
DEMO307.BLP;Speedy_Blupi_II/DATA/DEMO307.BLP;1999-12-10 17:00:14:000;40319fd4a6c0be478593d41f2622a8254ca83a61325f6d1d9fe86d4d7b3b0440adc4844740f9cc8643dcbd9d91a091b20330abe27810dc1fd0d1e97f5b65e557;1464
demo307.blp;Speedy Eggbert 2/DATA/demo307.blp;1999-12-10 17:00:14:000;40319fd4a6c0be478593d41f2622a8254ca83a61325f6d1d9fe86d4d7b3b0440adc4844740f9cc8643dcbd9d91a091b20330abe27810dc1fd0d1e97f5b65e557;1464
SOUND045.BLP;Speedy_Blupi_II/SOUND/SOUND045.BLP;1998-03-13 19:22:48:000;404b87ef7c76295c63ad7c7e7763bd07854c38c1b4223d62b7ee4e4545c41ee516453f734cf47b0a4571503d6d3e114b09196cb403c723d4c473a40aaf8666d2;43926
sound045.blp;Speedy_Blupi_Demo/Sound/sound045.blp;1998-03-13 18:22:48:000;404b87ef7c76295c63ad7c7e7763bd07854c38c1b4223d62b7ee4e4545c41ee516453f734cf47b0a4571503d6d3e114b09196cb403c723d4c473a40aaf8666d2;43926
SOUND045.BLP;Speedy Eggbert/Game/SOUND/SOUND045.BLP;1998-03-13 15:22:48:000;404b87ef7c76295c63ad7c7e7763bd07854c38c1b4223d62b7ee4e4545c41ee516453f734cf47b0a4571503d6d3e114b09196cb403c723d4c473a40aaf8666d2;43926
SOUND045.BLP;Speedy Eggbert 2/SOUND/SOUND045.BLP;1998-03-13 19:22:48:000;404b87ef7c76295c63ad7c7e7763bd07854c38c1b4223d62b7ee4e4545c41ee516453f734cf47b0a4571503d6d3e114b09196cb403c723d4c473a40aaf8666d2;43926
SOUND045.BLP;Speedy_Blupi_I/SOUND/SOUND045.BLP;1998-03-13 20:37:48:000;404b87ef7c76295c63ad7c7e7763bd07854c38c1b4223d62b7ee4e4545c41ee516453f734cf47b0a4571503d6d3e114b09196cb403c723d4c473a40aaf8666d2;43926
SOUND045.BLP;Speedy_Eggbert_Demo/SOUND/SOUND045.BLP;1998-03-13 15:22:48:000;404b87ef7c76295c63ad7c7e7763bd07854c38c1b4223d62b7ee4e4545c41ee516453f734cf47b0a4571503d6d3e114b09196cb403c723d4c473a40aaf8666d2;43926
DECOR010.BLP;Speedy Eggbert/Game/IMAGE16/DECOR010.BLP;1998-06-21 19:03:40:000;410af2ddd5108eed0ae5e39de837aa61e151e67aace45d961feb882c3dada1242daf04c503f0a33a273af2cb3b18a7d4d1fbaae32c1836de0aba54a6c4734102;921654
